latitud,longitud,barrio,cantidad_entregas,segmento
-34.583162,-58.443264,PALERMO,12,alta
-34.640002,-58.374531,BARRACAS,6,media
-34.626766,-58.502583,VELEZ SARSFIELD,2,baja
-34.612564,-58.372539,MONSERRAT,1,baja
-34.654655,-58.596104,,1,baja
-34.644565,-58.71119,,10,alta
-34.568202,-58.543565,,1,baja
-34.582732,-58.448532,CHACARITA,1,baja
-34.540285,-58.471584,NUÑEZ,1,baja
-34.630527,-58.44216,PARQUE CHACABUCO,2,baja
-34.576164,-58.421058,PALERMO,1,baja
-34.577188,-58.615933,,2,baja
-34.396423,-58.744096,,11,alta
-34.749769,-58.229996,,1,baja
-34.62693,-58.450643,CABALLITO,17,alta
-34.566098,-58.466021,BELGRANO,2,baja
-34.593823,-58.379933,RETIRO,1,baja
-34.495872,-58.546347,,3,baja
-34.56144,-58.448209,BELGRANO,1,baja
-34.691207,-58.338392,,1,baja
-34.616375,-58.501961,MONTE CASTRO,1,baja
-34.612455,-58.369757,MONSERRAT,1,baja
-34.804337,-58.445664,,1,baja
-34.583024,-58.549086,,2,baja
-34.603178,-58.56007,,1,baja
-34.653073,-58.530664,,1,baja
-34.615528,-58.392544,BALVANERA,2,baja
-34.713693,-58.292585,,3,baja
-34.54416,-58.480976,SAAVEDRA,2,baja
-34.531075,-58.528566,,2,baja
-34.782092,-58.298189,,2,baja
-34.588781,-58.448911,CHACARITA,1,baja
-34.602278,-58.503053,VILLA DEL PARQUE,9,media
-34.641062,-58.427845,NUEVA POMPEYA,1,baja
-34.663177,-58.676017,,1,baja
-34.702741,-58.398514,,1,baja
-34.653497,-58.621432,,1,baja
-34.54011,-58.48777,,1,baja
-34.548361,-58.456735,NUÑEZ,1,baja
-34.608328,-58.448209,CABALLITO,1,baja
-34.629015,-58.378193,BARRACAS,2,baja
-34.58002,-58.490255,VILLA URQUIZA,1,baja
-34.589367,-58.41352,PALERMO,3,baja
-34.45179,-58.6095,,2,baja
-34.797884,-58.394109,,1,baja
-34.57813,-58.44225,COLEGIALES,3,baja
-34.557322,-58.446803,BELGRANO,3,baja
-34.573494,-58.466021,VILLA ORTUZAR,4,baja
-34.588722,-58.560503,,7,media
-34.818202,-58.340532,,1,baja
-34.795781,-58.166384,,1,baja
-34.45973,-58.509686,,3,baja
-34.592768,-58.422917,PALERMO,22,alta
-34.467756,-58.502579,,1,baja
-34.739281,-58.387477,,8,media
-34.536759,-58.551241,,1,baja
-34.456277,-58.517405,,1,baja
-34.507395,-58.50129,,3,baja
-34.628698,-58.414205,BOEDO,6,media
-34.617711,-58.471169,VILLA GRAL. MITRE,2,baja
-34.553633,-58.458758,BELGRANO,2,baja
-34.607077,-58.403696,BALVANERA,1,baja
-34.588891,-58.510259,VILLA DEVOTO,2,baja
-34.605433,-58.560207,,2,baja
-34.537851,-58.520229,,2,baja
-34.56716,-58.46303,BELGRANO,2,baja
-34.590273,-58.488798,AGRONOMIA,2,baja
-34.605813,-58.528359,,1,baja
-34.76778,-58.62115,,2,baja
-34.607632,-58.468992,VILLA GRAL. MITRE,1,baja
-34.592167,-58.443819,VILLA CRESPO,1,baja
-34.621135,-58.470944,FLORES,3,baja
-34.624516,-58.549755,,11,alta
-34.617426,-58.454202,CABALLITO,3,baja
-34.652482,-58.520492,LINIERS,1,baja
-34.637409,-58.419331,BOEDO,2,baja
-34.402363,-58.660903,,1,baja
-34.455912,-58.60962,,1,baja
-34.599063,-58.509602,VILLA DEVOTO,22,alta
-34.585106,-58.513963,VILLA DEVOTO,1,baja
-34.57943,-58.49071,VILLA URQUIZA,4,baja
-34.472868,-58.55802,,2,baja
-34.585508,-58.497371,VILLA PUEYRREDON,2,baja
-34.743795,-58.254135,,1,baja
-34.641337,-58.562617,,2,baja
-34.698549,-58.324777,,2,baja
-34.639359,-58.787962,,2,baja
-34.623838,-58.4454,CABALLITO,2,baja
-34.725497,-58.357766,,1,baja
-34.496419,-58.579067,,1,baja
-34.685464,-58.463645,VILLA LUGANO,2,baja
-34.618105,-58.444313,CABALLITO,3,baja
-34.710635,-58.327438,,1,baja
-34.606452,-58.501507,VILLA DEL PARQUE,1,baja
-34.541296,-58.512251,,12,alta
-34.622071,-58.403114,SAN CRISTOBAL,2,baja
-34.628935,-58.70486,,2,baja
-34.639745,-58.461341,FLORES,1,baja
-34.538303,-58.466523,NUÑEZ,2,baja
-34.577005,-58.483198,VILLA URQUIZA,1,baja
-34.348278,-58.729661,,1,baja
-34.777917,-58.383204,,1,baja
-34.603536,-58.507771,VILLA DEVOTO,20,alta
-34.806228,-58.290001,,1,baja
-34.506812,-58.69204,,3,baja
-34.624005,-58.46077,FLORES,2,baja
-34.584979,-58.496518,VILLA PUEYRREDON,1,baja
-34.636841,-58.599598,,1,baja
-34.56747,-58.460704,BELGRANO,17,alta
-34.632229,-58.479539,FLORESTA,1,baja
-34.478537,-58.522673,,2,baja
-34.940784,-57.990971,,2,baja
-34.49104,-58.517673,,2,baja
-34.346125,-58.890464,,1,baja
-34.594943,-58.596006,,2,baja
-34.646836,-58.389346,BARRACAS,1,baja
-34.600828,-58.491677,VILLA DEL PARQUE,2,baja
-34.867624,-58.270462,,1,baja
-34.506154,-58.695412,,5,media
-34.783569,-58.308846,,1,baja
-34.768223,-58.258658,,7,media
-34.774715,-58.609856,,1,baja
-34.595734,-58.416342,PALERMO,2,baja
-34.624162,-58.512626,MONTE CASTRO,2,baja
-34.52932,-58.76969,,2,baja
-34.593103,-58.40694,RECOLETA,1,baja
-34.573214,-58.53722,,2,baja
-34.583806,-58.49397,VILLA PUEYRREDON,2,baja
-34.639222,-58.458573,FLORES,2,baja
-34.513019,-58.541652,,2,baja
-34.627952,-58.460296,FLORES,1,baja
-34.549399,-58.476443,SAAVEDRA,1,baja
-34.583152,-58.426634,PALERMO,1,baja
-34.578879,-58.483421,VILLA URQUIZA,1,baja
-34.576802,-58.429281,PALERMO,18,alta
-34.463937,-58.529068,,1,baja
-34.52912,-58.731675,,1,baja
-34.641829,-58.416507,NUEVA POMPEYA,17,alta
-34.609174,-58.457207,CABALLITO,3,baja
-34.590514,-58.391144,RECOLETA,2,baja
-34.531066,-58.48092,,2,baja
-34.821223,-58.372505,,1,baja
-34.621146,-58.36856,SAN TELMO,1,baja
-34.636873,-58.405027,PARQUE PATRICIOS,2,baja
-34.609057,-58.55969,,15,alta
-34.69882,-58.56402,,2,baja
-34.453979,-58.537886,,1,baja
-34.579756,-58.406144,PALERMO,1,baja
-34.585932,-58.438484,PALERMO,2,baja
-34.353957,-58.786129,,1,baja
-34.451977,-58.545482,,1,baja
-34.530161,-58.507798,,2,baja
-34.594621,-58.596072,,2,baja
-34.822507,-58.390633,,2,baja
-34.609258,-58.460808,CABALLITO,2,baja
-34.658895,-58.710484,,1,baja
-34.609282,-58.486529,VILLA DEL PARQUE,3,baja
-34.436077,-58.645918,,1,baja
-34.598281,-58.486172,VILLA DEL PARQUE,1,baja
-34.681464,-58.564961,,2,baja
-34.547361,-58.736359,,1,baja
-34.526331,-58.493073,,2,baja
-34.578061,-58.424136,PALERMO,1,baja
-34.340839,-58.851087,,1,baja
-34.629717,-58.373963,BARRACAS,2,baja
-34.698782,-58.380219,,20,alta
-34.457687,-58.56802,,2,baja
-34.552855,-58.496133,SAAVEDRA,2,baja
-34.606094,-58.420036,ALMAGRO,2,baja
-34.603229,-58.388056,SAN NICOLAS,1,baja
-34.621058,-58.434947,CABALLITO,2,baja
-34.754801,-58.601846,,1,baja
-34.501981,-58.494895,,1,baja
-34.61572,-58.39117,MONSERRAT,2,baja
-34.651363,-58.49978,MATADEROS,1,baja
-34.653117,-58.51446,MATADEROS,2,baja
-34.555269,-58.458515,BELGRANO,15,alta
-34.638045,-58.360126,BOCA,4,baja
-34.599807,-58.375472,SAN NICOLAS,2,baja
-34.60062,-58.430012,ALMAGRO,2,baja
-34.606618,-58.445951,VILLA CRESPO,1,baja
-34.624118,-58.446682,CABALLITO,1,baja
-34.605576,-58.56023,,1,baja
-34.577507,-58.434203,PALERMO,1,baja
-34.637203,-58.483783,VELEZ SARSFIELD,1,baja
-34.743795,-58.254135,,1,baja
-34.659399,-58.540707,,1,baja
-34.764516,-58.313773,,2,baja
-34.613142,-58.383918,MONSERRAT,11,alta
-34.604248,-58.44036,VILLA CRESPO,2,baja
-34.815026,-58.252806,,2,baja
-34.644681,-58.407963,PARQUE PATRICIOS,4,baja
-34.620144,-58.423053,ALMAGRO,4,baja
-34.639028,-58.42539,PARQUE CHACABUCO,2,baja
-34.762122,-58.207113,,11,alta
-34.62816,-58.49721,VELEZ SARSFIELD,1,baja
-34.520644,-58.491474,,10,alta
-34.557319,-58.486037,SAAVEDRA,2,baja
-34.828023,-58.390538,,3,baja
-34.462962,-58.527572,,1,baja
-34.57572,-58.41965,PALERMO,2,baja
-34.618523,-58.440039,CABALLITO,4,baja
-34.623711,-58.449625,CABALLITO,2,baja
-34.774331,-58.367175,,2,baja
-34.763022,-58.352794,,2,baja
-34.674016,-58.627786,,1,baja
-34.7766,-58.132576,,4,baja
-34.629369,-58.444682,CABALLITO,1,baja
-34.567751,-58.451594,COLEGIALES,3,baja
-34.583204,-58.4192,PALERMO,1,baja
-34.496913,-58.626651,,2,baja
-34.563894,-58.460903,BELGRANO,2,baja
-34.678677,-58.416873,,1,baja
-34.597161,-58.49357,VILLA DEL PARQUE,3,baja
-34.892561,-57.979753,,1,baja
-34.602563,-58.465338,PATERNAL,7,media
-34.486643,-58.486478,,10,alta
-34.562196,-58.487607,VILLA URQUIZA,1,baja
-34.857847,-58.273066,,3,baja
-34.59079,-58.400359,RECOLETA,1,baja
-34.550969,-58.457636,NUÑEZ,3,baja
-34.613276,-58.439583,CABALLITO,4,baja
-34.568521,-58.46136,BELGRANO,10,alta
-34.49859,-58.583627,,5,media
-34.671684,-58.399693,,1,baja
-34.553911,-58.495631,SAAVEDRA,1,baja
-34.637315,-58.526464,LINIERS,1,baja
-34.62144,-58.48994,FLORESTA,1,baja
-34.461221,-58.5099,,5,media
-34.870055,-58.051123,,3,baja
-34.582874,-58.41127,PALERMO,17,alta
-34.598115,-58.417491,ALMAGRO,1,baja
-34.483097,-58.59472,,2,baja
-34.696175,-58.469306,VILLA RIACHUELO,1,baja
-34.642156,-58.506829,VILLA LURO,2,baja
-34.617533,-58.376545,SAN TELMO,1,baja
-34.676557,-58.634225,,1,baja
-34.788384,-58.308504,,1,baja
-34.59528,-58.37962,RETIRO,2,baja
-34.701012,-58.490115,,1,baja
-34.673315,-58.339531,,4,baja
-34.607372,-58.457817,CABALLITO,2,baja
-34.461792,-58.533285,,2,baja
-34.690846,-58.47008,VILLA RIACHUELO,3,baja
-34.577211,-58.485615,VILLA URQUIZA,2,baja
-34.635675,-58.464627,FLORES,2,baja
-34.644961,-58.559054,,2,baja
-34.753267,-58.265153,,12,alta
-34.607622,-58.439504,CABALLITO,2,baja
-34.623196,-58.521912,VILLA REAL,2,baja
-34.618895,-58.43916,CABALLITO,1,baja
-34.650849,-58.385128,BARRACAS,4,baja
-34.549363,-58.510941,,2,baja
-34.622252,-58.630994,,3,baja
-34.61569,-58.459764,FLORES,3,baja
-34.546184,-58.460263,NUÑEZ,1,baja
-34.54537,-58.47549,SAAVEDRA,1,baja
-34.580012,-58.432696,PALERMO,2,baja
-34.766722,-58.232092,,1,baja
-34.620339,-58.456778,FLORES,1,baja
-34.567877,-58.445932,PALERMO,6,media
-34.506596,-58.55016,,1,baja
-34.62482,-58.441768,CABALLITO,2,baja
-34.461287,-58.830962,,1,baja
-34.66714,-58.362788,,3,baja
-34.597495,-58.374527,RETIRO,1,baja
-34.677084,-58.620346,,1,baja
-34.66641,-58.48011,VILLA LUGANO,2,baja
-34.632372,-58.370687,BARRACAS,8,media
-34.607565,-58.483852,VILLA DEL PARQUE,2,baja
-34.57624,-58.49686,VILLA URQUIZA,1,baja
-34.578377,-58.404588,PALERMO,1,baja
-34.676229,-58.566502,,4,baja
-34.614856,-58.485753,VILLA SANTA RITA,1,baja
-34.825209,-58.444537,,1,baja
-34.668175,-58.577376,,17,alta
-34.60196,-58.372381,SAN NICOLAS,2,baja
-34.559484,-58.454523,BELGRANO,1,baja
-34.48789,-58.705398,,2,baja
-34.701097,-58.588619,,1,baja
-34.566855,-58.442974,PALERMO,5,media
-34.536415,-58.746048,,7,media
-34.488068,-58.615604,,1,baja
-34.65926,-58.58797,,1,baja
-34.64407,-58.51088,LINIERS,2,baja
-34.345172,-58.786015,,4,baja
-34.581248,-58.455757,CHACARITA,2,baja
-34.585984,-58.462555,VILLA ORTUZAR,11,alta
-34.592577,-58.445068,VILLA CRESPO,2,baja
-34.435203,-58.563331,,1,baja
-34.726845,-58.28428,,1,baja
-34.582304,-58.446129,COLEGIALES,2,baja
-34.621625,-58.504253,MONTE CASTRO,2,baja
-34.629625,-58.433608,PARQUE CHACABUCO,1,baja
-34.510773,-58.487854,,21,alta
-34.602138,-58.423924,ALMAGRO,21,alta
-34.755099,-58.401857,,1,baja
-34.564211,-58.532426,,2,baja
-34.578325,-58.490055,VILLA URQUIZA,4,baja
-34.588665,-58.558352,,1,baja
-34.569528,-58.433695,PALERMO,4,baja
-34.680395,-58.567009,,2,baja
-34.597178,-58.411912,RECOLETA,2,baja
-34.537602,-58.476307,,2,baja
-34.390422,-58.740337,,3,baja
-34.60361,-58.425675,ALMAGRO,3,baja
-34.65622,-58.796051,,1,baja
-34.533414,-58.805684,,4,baja
-34.502823,-58.704496,,2,baja
-34.579302,-58.486964,VILLA URQUIZA,4,baja
-34.568635,-58.45441,COLEGIALES,7,media
-34.742738,-58.403423,,1,baja
-34.637889,-58.364183,BOCA,1,baja
-34.58588,-58.50381,VILLA PUEYRREDON,2,baja
-34.585517,-58.400448,RECOLETA,2,baja
-34.587259,-58.475223,PARQUE CHAS,1,baja
-34.642795,-58.50717,LINIERS,2,baja
-34.51256,-58.75174,,1,baja
-34.675171,-58.5236,,1,baja
-34.606855,-58.477698,VILLA DEL PARQUE,1,baja
-34.562469,-58.465334,BELGRANO,2,baja
-34.65553,-58.477653,PARQUE AVELLANEDA,2,baja
-34.62227,-58.48424,VILLA SANTA RITA,1,baja
-34.636674,-58.402301,PARQUE PATRICIOS,2,baja
-34.601577,-58.398441,BALVANERA,2,baja
-34.496392,-58.4981,,17,alta
-34.637694,-58.441565,PARQUE CHACABUCO,9,media
-34.55739,-58.456187,BELGRANO,1,baja
-34.299331,-58.771494,,2,baja
-34.661964,-58.503617,MATADEROS,1,baja
-34.744007,-58.229867,,1,baja
-34.658596,-58.583334,,5,media
-34.652557,-58.388394,BARRACAS,2,baja
-34.585879,-58.41939,PALERMO,2,baja
-34.608366,-58.516446,VILLA DEVOTO,1,baja
-34.744611,-58.391731,,1,baja
-34.65525,-58.52062,MATADEROS,1,baja
-34.610893,-58.479939,VILLA SANTA RITA,7,media
-34.587588,-58.389527,RECOLETA,2,baja
-34.56552,-58.49197,VILLA URQUIZA,2,baja
-34.734603,-58.489709,,1,baja
-34.553891,-58.455574,BELGRANO,2,baja
-34.678041,-58.711479,,1,baja
-34.76284,-58.63301,,2,baja
-34.559275,-58.456693,BELGRANO,4,baja
-34.682316,-58.628567,,5,media
-34.659267,-58.350171,,1,baja
-34.56629,-58.451538,BELGRANO,3,baja
-34.659051,-58.364381,,1,baja
-34.953397,-57.898015,,25,alta
-34.609845,-58.481353,VILLA SANTA RITA,6,media
-34.57451,-58.450066,COLEGIALES,1,baja
-34.680404,-58.510466,,21,alta
-34.6864,-58.319984,,2,baja
-34.639711,-58.498933,VILLA LURO,3,baja
-34.526292,-58.496499,,1,baja
-34.623801,-58.599274,,3,baja
-34.428288,-58.696574,,1,baja
-34.62481,-58.5007,VELEZ SARSFIELD,2,baja
-34.604798,-58.362095,PUERTO MADERO,2,baja
-34.629961,-58.662619,,1,baja
-34.659976,-58.505982,MATADEROS,2,baja
-34.770451,-58.225355,,2,baja
-34.629317,-58.461059,FLORES,3,baja
-34.596966,-58.379821,RETIRO,2,baja
-34.648048,-58.526489,LINIERS,1,baja
-34.58086,-58.53926,,2,baja
-34.636626,-58.35692,BOCA,1,baja
-34.551016,-58.472844,SAAVEDRA,1,baja
-34.808695,-58.350137,,8,media
-34.795974,-58.239599,,2,baja
-34.667518,-58.374709,,3,baja
-34.585056,-58.651016,,1,baja
-34.61862,-58.598451,,2,baja
-34.482548,-58.657955,,1,baja
-34.60138,-58.48656,VILLA DEL PARQUE,1,baja
-34.652563,-58.752147,,1,baja
-34.639556,-58.397665,PARQUE PATRICIOS,2,baja
-34.733223,-58.300788,,2,baja
-34.52667,-58.562751,,1,baja
-34.45917,-58.688023,,2,baja
-34.58369,-58.42959,PALERMO,3,baja
-34.57902,-58.489036,VILLA URQUIZA,1,baja
-34.606109,-58.421883,ALMAGRO,2,baja
-34.702113,-58.307696,,1,baja
-34.586262,-58.442484,CHACARITA,1,baja
-34.502574,-58.751636,,1,baja
-34.598985,-58.53627,,5,media
-34.7149,-58.548159,,1,baja
-34.591695,-58.43934,VILLA CRESPO,1,baja
-34.59844,-58.396803,RECOLETA,2,baja
-34.841408,-58.232882,,4,baja
-34.580099,-58.65281,,1,baja
-34.469751,-58.509697,,2,baja
-34.509075,-58.533008,,3,baja
-34.591303,-58.413985,PALERMO,15,alta
-34.76099,-58.629569,,15,alta
-34.803351,-58.488657,,5,media
-34.619436,-58.399437,SAN CRISTOBAL,2,baja
-34.707101,-58.27315,,1,baja
-34.639082,-58.511213,LINIERS,3,baja
-34.6006,-58.388908,SAN NICOLAS,2,baja
-34.566766,-58.484159,VILLA URQUIZA,1,baja
-34.596174,-58.402859,RECOLETA,4,baja
-34.64374,-58.41511,NUEVA POMPEYA,1,baja
-34.591767,-58.408832,RECOLETA,2,baja
-34.508639,-58.748372,,1,baja
-34.8255,-58.168786,,3,baja
-34.521348,-58.536273,,32,alta
-34.638063,-58.487415,VELEZ SARSFIELD,2,baja
-34.62033,-58.701717,,1,baja
-34.709722,-58.297302,,2,baja
-34.600477,-58.429952,ALMAGRO,5,media
-34.423706,-58.693446,,2,baja
-34.729991,-58.251463,,1,baja
-34.655431,-58.466724,PARQUE AVELLANEDA,1,baja
